Data from HDX013801__3__12-12-44-743.txt Node

Date: Tue Sep 20 12:12:44 CEST 2022
User: Mapthz02
Spectrometer: HDX01380
Trigger mode: 0
Integration Time (sec): 4,000000E-2
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,877	1950
194,251	1257
194,625	1345
194,999	1328
195,373	1393
195,747	1417
196,121	1413
196,495	1415
196,869	1401
197,242	1384
197,616	1402
197,989	1400
198,362	1409
198,736	1398
199,109	1403
199,482	1407
199,855	1394
200,228	1406
200,601	1392
200,973	1399
201,346	1396
201,719	1402
202,091	1399
202,463	1409
202,836	1387
203,208	1401
203,58	1405
203,952	1401
204,324	1398
204,696	1390
205,068	1415
205,439	1397
205,811	1400
206,182	1424
206,554	1418
206,925	1392
207,296	1422
207,668	1407
208,039	1405
208,41	1409
208,781	1398
209,151	1409
209,522	1406
209,893	1401
210,263	1394
210,634	1429
211,004	1397
211,375	1404
211,745	1419
212,115	1398
212,485	1415
212,855	1408
213,225	1426
213,595	1389
213,964	1424
214,334	1381
214,703	1426
215,073	1410
215,442	1411
215,811	1413
216,181	1401
216,55	1405
216,919	1394
217,288	1412
217,657	1426
218,025	1423
218,394	1410
218,763	1399
219,131	1427
219,499	1398
219,868	1385
220,236	1407
220,604	1410
220,972	1416
221,34	1399
221,708	1409
222,076	1414
222,444	1406
222,811	1388
223,179	1392
223,546	1416
223,914	1404
224,281	1415
224,648	1408
225,015	1400
225,382	1400
225,749	1408
226,116	1398
226,483	1412
226,85	1420
227,216	1399
227,583	1396
227,949	1407
228,315	1405
228,682	1414
229,048	1404
229,414	1399
229,78	1416
230,146	1402
230,512	1432
230,877	1403
231,243	1395
231,609	1422
231,974	1413
232,34	1417
232,705	1401
233,07	1397
233,435	1409
233,8	1403
234,165	1388
234,53	1397
234,895	1406
235,26	1394
235,624	1402
235,989	1392
236,353	1401
236,718	1402
237,082	1402
237,446	1394
237,81	1388
238,175	1394
238,538	1407
238,902	1403
239,266	1399
239,63	1426
239,993	1422
240,357	1398
240,72	1411
241,084	1393
241,447	1410
241,81	1372
242,173	1408
242,536	1414
242,899	1410
243,262	1426
243,625	1390
243,988	1393
244,35	1406
244,713	1402
245,075	1412
245,438	1416
245,8	1412
246,162	1411
246,524	1412
246,886	1393
247,248	1407
247,61	1392
247,972	1416
248,333	1407
248,695	1410
249,056	1398
249,418	1413
249,779	1399
250,14	1411
250,502	1400
250,863	1394
251,224	1395
251,585	1399
251,945	1410
252,306	1422
252,667	1405
253,027	1434
253,388	1402
253,748	1421
254,109	1415
254,469	1406
254,829	1394
255,189	1410
255,549	1400
255,909	1414
256,269	1383
256,628	1417
256,988	1428
257,348	1394
257,707	1428
258,066	1417
258,426	1403
258,785	1405
259,144	1413
259,503	1407
259,862	1401
260,221	1397
260,58	1427
260,939	1401
261,297	1412
261,656	1406
262,014	1406
262,373	1407
262,731	1415
263,089	1407
263,447	1404
263,805	1405
264,163	1419
264,521	1403
264,879	1402
265,237	1424
265,594	1413
265,952	1409
266,309	1403
266,667	1418
267,024	1393
267,381	1407
267,738	1388
268,095	1406
268,452	1410
268,809	1410
269,166	1416
269,523	1411
269,879	1396
270,236	1417
270,592	1398
270,949	1414
271,305	1413
271,661	1395
272,017	1413
272,373	1397
272,729	1411
273,085	1386
273,441	1409
273,797	1408
274,152	1401
274,508	1402
274,863	1412
275,219	1408
275,574	1393
275,929	1390
276,284	1402
276,639	1401
276,994	1432
277,349	1403
277,704	1408
278,059	1426
278,413	1416
278,768	1395
279,122	1412
279,477	1409
279,831	1387
280,185	1413
280,539	1409
280,893	1403
281,247	1398
281,601	1392
281,955	1412
282,309	1416
282,662	1451
283,016	1412
283,369	1434
283,723	1409
284,076	1411
284,429	1394
284,782	1402
285,135	1422
285,488	1392
285,841	1414
286,194	1415
286,547	1402
286,899	1418
287,252	1398
287,605	1404
287,957	1414
288,309	1413
288,661	1411
289,014	1383
289,366	1421
289,718	1426
290,07	1413
290,421	1417
290,773	1415
291,125	1406
291,476	1415
291,828	1430
292,179	1412
292,53	1417
292,882	1419
293,233	1420
293,584	1411
293,935	1410
294,286	1411
294,637	1443
294,987	1424
295,338	1427
295,689	1417
296,039	1420
296,39	1427
296,74	1428
297,09	1400
297,44	1422
297,79	1406
298,14	1443
298,49	1410
298,84	1434
299,19	1435
299,54	1439
299,889	1432
300,239	1441
300,588	1448
300,937	1466
301,287	1445
301,636	1445
301,985	1434
302,334	1469
302,683	1414
303,032	1461
303,381	1430
303,729	1445
304,078	1467
304,426	1460
304,775	1442
305,123	1471
305,472	1461
305,82	1478
306,168	1458
306,516	1456
306,864	1471
307,212	1480
307,56	1553
307,907	1661
308,255	1707
308,602	1693
308,95	1658
309,297	1636
309,645	1708
309,992	1848
310,339	2119
310,686	2395
311,033	2333
311,38	2015
311,727	1875
312,073	1849
312,42	1866
312,767	1878
313,113	1873
313,46	1824
313,806	1747
314,152	1717
314,498	1746
314,844	1735
315,19	1870
315,536	2069
315,882	2245
316,228	2298
316,574	2145
316,919	2036
317,265	1953
317,61	2025
317,955	2153
318,301	2380
318,646	2607
318,991	2582
319,336	2379
319,681	2189
320,026	2093
320,371	2093
320,715	2141
321,06	2269
321,405	2262
321,749	2166
322,093	2050
322,438	1891
322,782	1789
323,126	1800
323,47	1805
323,814	1830
324,158	1906
324,502	1961
324,846	2006
325,189	2014
325,533	1979
325,876	1935
326,22	1975
326,563	2016
326,906	2074
327,25	2155
327,593	2188
327,936	2138
328,279	2131
328,621	2071
328,964	2081
329,307	2146
329,649	2226
329,992	2271
330,334	2231
330,677	2071
331,019	1986
331,361	1866
331,703	1877
332,045	1917
332,387	2049
332,729	2219
333,071	2398
333,413	2271
333,755	2043
334,096	1779
334,438	1690
334,779	1610
335,12	1554
335,462	1589
335,803	1569
336,144	1587
336,485	1621
336,826	1667
337,167	1613
337,507	1595
337,848	1549
338,189	1524
338,529	1505
338,87	1478
339,21	1496
339,55	1506
339,89	1481
340,231	1515
340,571	1528
340,911	1551
341,25	1587
341,59	1579
341,93	1569
342,27	1547
342,609	1528
342,949	1530
343,288	1528
343,627	1554
343,967	1583
344,306	1664
344,645	1701
344,984	1675
345,323	1612
345,662	1567
346	1537
346,339	1508
346,678	1469
347,016	1456
347,355	1472
347,693	1481
348,031	1491
348,37	1505
348,708	1552
349,046	1621
349,384	1718
349,722	1739
350,06	1627
350,397	1608
350,735	1539
351,073	1513
351,41	1492
351,747	1493
352,085	1506
352,422	1484
352,759	1506
353,096	1552
353,433	1586
353,77	1660
354,107	1834
354,444	2067
354,781	2306
355,117	2318
355,454	2179
355,79	2031
356,127	1932
356,463	1837
356,799	1831
357,135	1873
357,471	1894
357,807	2064
358,143	2183
358,479	2274
358,815	2329
359,151	2295
359,486	2235
359,822	2117
360,157	2055
360,493	2075
360,828	2046
361,163	2108
361,498	2175
361,833	2307
362,168	2473
362,503	2683
362,838	2844
363,173	2963
363,507	2853
363,842	2658
364,176	2515
364,511	2442
364,845	2349
365,179	2363
365,514	2293
365,848	2335
366,182	2435
366,516	2568
366,85	2713
367,183	2910
367,517	3175
367,851	3394
368,184	3620
368,518	3667
368,851	3688
369,184	3649
369,518	3559
369,851	3639
370,184	3689
370,517	3734
370,85	3997
371,183	4283
371,516	4720
371,848	5513
372,181	6590
372,513	8072
372,846	10354
373,178	13400
373,511	17588
373,843	22629
374,175	27833
374,507	32308
374,839	35094
375,171	34139
375,503	29530
375,835	21917
376,166	14534
376,498	9141
376,829	7027
377,161	7125
377,492	9215
377,823	12316
378,155	15451
378,486	17970
378,817	18799
379,148	18161
379,479	16627
379,81	14565
380,14	12591
380,471	11179
380,802	9981
381,132	9262
381,463	8975
381,793	8884
382,123	8927
382,453	9015
382,784	9313
383,114	9637
383,444	9884
383,773	9853
384,103	9874
384,433	9890
384,763	9612
385,092	9491
385,422	9396
385,751	9375
386,081	9379
386,41	9240
386,739	9117
387,068	8783
387,397	8303
387,726	7760
388,055	7259
388,384	6929
388,713	6646
389,041	6599
389,37	6819
389,698	7056
390,027	7437
390,355	7776
390,683	7936
391,012	8108
391,34	8293
391,668	8289
391,996	8111
392,324	8130
392,651	7866
392,979	8012
393,307	8000
393,634	8286
393,962	8738
394,289	9436
394,617	10286
394,944	10872
395,271	11295
395,598	11245
395,925	11294
396,252	11155
396,579	11032
396,906	10921
397,233	10728
397,559	10669
397,886	10731
398,212	10525
398,539	10522
398,865	10631
399,191	10751
399,518	10750
399,844	10827
400,17	11054
400,496	10993
400,822	11270
401,147	11223
401,473	11180
401,799	11067
402,124	10906
402,45	10689
402,775	10360
403,101	10155
403,426	9905
403,751	9642
404,076	9402
404,401	9315
404,726	9241
405,051	9307
405,376	9402
405,701	9509
406,025	9688
406,35	9823
406,674	9848
406,999	10005
407,323	10127
407,647	10220
407,972	10108
408,296	10181
408,62	10099
408,944	9964
409,268	9917
409,592	9802
409,915	9767
410,239	9761
410,563	9837
410,886	10007
411,21	10163
411,533	10263
411,856	10395
412,179	10595
412,503	10693
412,826	10550
413,149	10519
413,472	10358
413,794	10150
414,117	9980
414,44	9940
414,762	9782
415,085	9834
415,407	9770
415,73	9824
416,052	9787
416,374	9919
416,697	9974
417,019	10219
417,341	10200
417,663	10186
417,984	10142
418,306	9950
418,628	9990
418,95	9995
419,271	10098
419,593	10120
419,914	10072
420,235	9774
420,557	9722
420,878	9598
421,199	9415
421,52	9401
421,841	9359
422,162	9522
422,482	9441
422,803	9448
423,124	9395
423,444	9353
423,765	9328
424,085	9191
424,406	9083
424,726	8837
425,046	8925
425,366	8969
425,686	8929
426,006	8919
426,326	8995
426,646	9007
426,966	9125
427,285	9238
427,605	9413
427,924	9463
428,244	9508
428,563	9448
428,883	9502
429,202	9452
429,521	9342
429,84	9238
430,159	9100
430,478	8982
430,797	9013
431,115	8982
431,434	9025
431,753	9058
432,071	9188
432,39	9304
432,708	9470
433,026	9482
433,345	9574
433,663	9530
433,981	9688
434,299	9637
434,617	9522
434,935	9473
435,253	9409
435,57	9233
435,888	8999
436,206	8979
436,523	8974
436,84	8980
437,158	9036
437,475	9151
437,792	9292
438,109	9531
438,426	9801
438,743	9958
439,06	10013
439,377	10124
439,694	9966
440,011	9932
440,327	9910
440,644	9792
440,96	9767
441,277	9505
441,593	9413
441,909	9295
442,225	9055
442,541	8965
442,857	8903
443,173	8880
443,489	8917
443,805	9020
444,121	9005
444,436	9178
444,752	9360
445,067	9582
445,383	9661
445,698	9750
446,013	9751
446,329	9695
446,644	9620
446,959	9595
447,274	9436
447,589	9221
447,903	9049
448,218	8842
448,533	8711
448,847	8580
449,162	8810
449,476	8824
449,791	9376
450,105	10787
450,419	11472
450,733	10532
451,048	9821
451,362	9709
451,675	9732
451,989	10193
452,303	10884
452,617	11527
452,93	11029
453,244	10304
453,558	9929
453,871	9711
454,184	9711
454,498	9456
454,811	9348
455,124	9169
455,437	9142
455,75	8918
456,063	8919
456,376	8956
456,688	9029
457,001	9059
457,314	9333
457,626	9621
457,939	9775
458,251	10012
458,563	10188
458,876	10262
459,188	10202
459,5	9922
459,812	9851
460,124	9875
460,436	9793
460,748	9793
461,059	9713
461,371	9797
461,683	9728
461,994	9870
462,306	10082
462,617	10387
462,928	10635
463,239	10607
463,551	10609
463,862	10346
464,173	10164
464,484	10027
464,794	9963
465,105	9886
465,416	9865
465,727	9900
466,037	10124
466,348	10334
466,658	10648
466,968	11313
467,279	12611
467,589	13694
467,899	14187
468,209	13744
468,519	12863
468,829	12152
469,139	11251
469,448	10863
469,758	10366
470,068	10176
470,377	10028
470,687	9767
470,996	9661
471,306	9415
471,615	9244
471,924	9269
472,233	9288
472,542	9281
472,851	9706
473,16	10737
473,469	12408
473,778	12870
474,086	11378
474,395	10210
474,703	9604
475,012	9254
475,32	8868
475,629	8808
475,937	8605
476,245	8443
476,553	8247
476,861	8138
477,169	8096
477,477	7895
477,785	7825
478,092	8025
478,4	8066
478,708	8073
479,015	8211
479,323	8290
479,63	8491
479,937	8716
480,245	8887
480,552	9197
480,859	9742
