Data from HDX013801__2__12-12-11-103.txt Node

Date: Tue Sep 20 12:12:11 CEST 2022
User: Mapthz02
Spectrometer: HDX01380
Trigger mode: 0
Integration Time (sec): 4,000000E-2
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,877	1943
194,251	1253
194,625	1333
194,999	1319
195,373	1374
195,747	1390
196,121	1403
196,495	1411
196,869	1384
197,242	1395
197,616	1403
197,989	1374
198,362	1407
198,736	1401
199,109	1404
199,482	1390
199,855	1388
200,228	1415
200,601	1366
200,973	1393
201,346	1412
201,719	1401
202,091	1411
202,463	1398
202,836	1399
203,208	1400
203,58	1411
203,952	1405
204,324	1402
204,696	1400
205,068	1399
205,439	1398
205,811	1394
206,182	1406
206,554	1400
206,925	1404
207,296	1425
207,668	1410
208,039	1413
208,41	1398
208,781	1407
209,151	1407
209,522	1408
209,893	1404
210,263	1391
210,634	1448
211,004	1403
211,375	1406
211,745	1414
212,115	1418
212,485	1408
212,855	1415
213,225	1421
213,595	1413
213,964	1418
214,334	1391
214,703	1416
215,073	1415
215,442	1403
215,811	1399
216,181	1425
216,55	1412
216,919	1390
217,288	1400
217,657	1405
218,025	1415
218,394	1412
218,763	1394
219,131	1405
219,499	1400
219,868	1419
220,236	1413
220,604	1411
220,972	1412
221,34	1405
221,708	1409
222,076	1410
222,444	1394
222,811	1408
223,179	1410
223,546	1420
223,914	1416
224,281	1424
224,648	1405
225,015	1387
225,382	1409
225,749	1403
226,116	1412
226,483	1414
226,85	1414
227,216	1402
227,583	1414
227,949	1418
228,315	1402
228,682	1416
229,048	1404
229,414	1409
229,78	1408
230,146	1416
230,512	1422
230,877	1410
231,243	1408
231,609	1438
231,974	1422
232,34	1411
232,705	1406
233,07	1411
233,435	1410
233,8	1395
234,165	1400
234,53	1421
234,895	1403
235,26	1410
235,624	1416
235,989	1408
236,353	1398
236,718	1402
237,082	1423
237,446	1413
237,81	1403
238,175	1395
238,538	1414
238,902	1388
239,266	1416
239,63	1418
239,993	1418
240,357	1414
240,72	1408
241,084	1414
241,447	1410
241,81	1392
242,173	1417
242,536	1417
242,899	1415
243,262	1412
243,625	1407
243,988	1394
244,35	1400
244,713	1403
245,075	1410
245,438	1397
245,8	1402
246,162	1414
246,524	1427
246,886	1399
247,248	1418
247,61	1392
247,972	1428
248,333	1413
248,695	1418
249,056	1408
249,418	1416
249,779	1402
250,14	1414
250,502	1408
250,863	1397
251,224	1404
251,585	1395
251,945	1427
252,306	1409
252,667	1393
253,027	1411
253,388	1407
253,748	1406
254,109	1402
254,469	1400
254,829	1398
255,189	1394
255,549	1404
255,909	1402
256,269	1395
256,628	1415
256,988	1419
257,348	1395
257,707	1413
258,066	1404
258,426	1411
258,785	1417
259,144	1413
259,503	1406
259,862	1406
260,221	1391
260,58	1422
260,939	1407
261,297	1393
261,656	1398
262,014	1397
262,373	1401
262,731	1414
263,089	1423
263,447	1400
263,805	1409
264,163	1409
264,521	1408
264,879	1394
265,237	1405
265,594	1394
265,952	1399
266,309	1389
266,667	1412
267,024	1399
267,381	1404
267,738	1420
268,095	1393
268,452	1404
268,809	1397
269,166	1405
269,523	1397
269,879	1392
270,236	1414
270,592	1404
270,949	1423
271,305	1412
271,661	1413
272,017	1400
272,373	1418
272,729	1423
273,085	1378
273,441	1405
273,797	1409
274,152	1410
274,508	1389
274,863	1422
275,219	1398
275,574	1398
275,929	1397
276,284	1399
276,639	1415
276,994	1417
277,349	1396
277,704	1403
278,059	1420
278,413	1410
278,768	1398
279,122	1412
279,477	1407
279,831	1403
280,185	1405
280,539	1420
280,893	1405
281,247	1393
281,601	1397
281,955	1401
282,309	1433
282,662	1435
283,016	1394
283,369	1434
283,723	1404
